user_id,condition,submitted_at,label_q1,label_q2,label_q3
310793532454,2,2021-03-20T12:18:31.589Z,0,0,"[""numrating"",""sugar""]"
513194556268,2,2021-03-20T12:22:58.201Z,1,1,"[""ingredient"",""whether it sounded good""]"
786295591641,2,2021-03-20T12:26:01.314Z,1,1,"[""health"",""cal"",""sugar"",""fat""]"
1222384926147,2,2021-03-20T12:37:23.394Z,1,1,"[""health"",""cal"",""protein""]"
1429921776064,2,2021-03-20T12:48:24.484Z,0,0,"[""image""]"
213420532102,2,2021-03-20T12:49:32.005Z,-2,-2,"[""rating""]"
1293467911522,2,2021-03-20T12:50:09.827Z,1,1,"[""ingredient""]"
665488157528,2,2021-03-20T12:52:40.378Z,1,1,"[""ingredient"",""image""]"
140662349163,2,2021-03-20T12:56:39.164Z,0,0,"[""image"",""title""]"
284249801044,2,2021-03-20T13:02:23.384Z,1,1,"[""health"",""image"",""goals""]"
573730678796,2,2021-03-20T13:06:03.267Z,1,1,"[""health"",""cal""]"
827434855706,2,2021-03-20T13:08:00.471Z,1,1,"[""health"",""image"",""title""]"
106003730414,2,2021-03-20T13:16:37.004Z,1,1,"[""image""]"
277252454169,2,2021-03-20T13:17:34.472Z,1,1,"[""health"",""ingredient"",""image"",""title"",""goals""]"
1110268875522,2,2021-03-20T13:18:47.959Z,2,2,"[""health"",""image"",""sugar"",""fat"",""goals""]"
770879358389,2,2021-03-20T13:19:34.167Z,2,2,"[""health""]"
1084178423280,2,2021-03-20T13:19:43.296Z,1,1,"[""title""]"
462034444591,2,2021-03-20T13:30:57.689Z,1,1,"[""image""]"
685968744289,2,2021-03-20T13:34:22.421Z,1,1,"[""health"",""ingredient"",""image"",""protein""]"
1360645188459,2,2021-03-20T13:34:30.951Z,1,1,"[""image"",""title""]"
459349165726,2,2021-03-20T15:40:59.580Z,0,0,"[""title""]"
1146355379485,2,2021-03-20T15:45:56.242Z,2,2,"[""health"",""Personal taste""]"
380961236747,2,2021-03-20T15:52:04.581Z,1,1,"[""ingredient"",""image"",""Simple preparation""]"
807679856131,2,2021-03-20T16:00:40.450Z,2,2,"[""health"",""ingredient"",""image"",""salt"",""sugar"",""fat""]"
234219233073,2,2021-03-20T16:06:14.251Z,1,1,"[""health"",""ingredient"",""image"",""numrating""]"
277982315818,2,2021-03-20T16:06:31.088Z,2,2,"[""ingredient"",""image""]"
316574012096,2,2021-03-20T16:09:07.787Z,1,1,"[""health"",""ingredient"",""image"",""salt""]"
1047322954875,2,2021-03-20T16:09:17.878Z,1,1,"[""ingredient"",""title""]"
578725149361,2,2021-03-20T16:11:48.749Z,2,2,"[""image""]"
119037694039,2,2021-03-20T16:24:48.567Z,1,1,"[""ingredient""]"
779726704652,2,2021-03-20T16:34:04.107Z,1,1,"[""title"",""goals""]"
1239865681739,2,2021-03-20T16:38:49.934Z,1,1,"[""image"",""title""]"
406306430587,2,2021-03-20T16:42:21.308Z,1,1,"[""health"",""ingredient"",""image""]"
1307972656499,2,2021-03-20T16:42:47.709Z,1,1,"[""image""]"
713571510591,2,2021-03-20T16:42:26.625Z,1,1,"[""health"",""title"",""goals"",""What did not have pasta. Avoiding gluten""]"
1381590173386,2,2021-03-20T16:55:57.073Z,1,1,"[""ingredient"",""image"",""numrating""]"
1117266096015,2,2021-03-20T16:59:12.761Z,1,1,"[""ingredient"",""image"",""title""]"
1226893053068,2,2021-03-20T16:59:29.009Z,2,2,"[""health"",""sugar""]"
543671455610,2,2021-03-20T17:15:35.057Z,2,2,"[""health"",""ingredient"",""image"",""rating"",""numrating"",""cal"",""fat"",""title"",""goals""]"
731800693868,2,2021-03-20T17:19:31.900Z,1,1,"[""image""]"
