user_id,condition,submitted_at,label_q1,label_q2,label_q3
722465996309,1,2021-03-13T13:10:05.561Z,1,1,"[""image"",""rating""]"
1495242510139,1,2021-03-13T13:09:48.794Z,1,1,"[""image"",""title""]"
1114983253942,1,2021-03-13T13:10:30.286Z,0,0,"[""ingredient"",""image""]"
666753105093,1,2021-03-13T13:10:33.480Z,1,1,"[""health"",""title""]"
1049094500077,1,2021-03-13T13:11:13.413Z,1,1,"[""health"",""image"",""cal"",""goals""]"
582735210130,1,2021-03-13T13:11:14.787Z,2,2,"[""health"",""image"",""cal"",""goals""]"
1115080422734,1,2021-03-13T13:11:31.202Z,1,1,"[""health"",""image"",""rating"",""cal""]"
43647224162,1,2021-03-13T13:11:02.422Z,1,1,"[""ingredient"",""image""]"
1075573664848,1,2021-03-13T13:11:38.062Z,2,2,"[""health"",""ingredient"",""goals""]"
1530916673101,1,2021-03-13T13:11:38.860Z,-1,-1,"[""image"",""numrating""]"
356536627924,1,2021-03-13T13:11:53.580Z,1,1,"[""ingredient""]"
1608332878924,1,2021-03-13T13:11:55.022Z,1,1,"[""health"",""ingredient"",""cal"",""goals""]"
446205184281,1,2021-03-13T13:11:55.889Z,-1,-1,"[""health"",""cal"",""goals""]"
87358255447,1,2021-03-13T13:12:11.708Z,1,1,"[""ingredient"",""image""]"
510452511705,1,2021-03-13T13:11:35.136Z,1,1,"[""Perceived taste and preferance of ingredients""]"
1281021404432,1,2021-03-13T13:12:11.755Z,0,0,"[""image"",""title""]"
1341967114231,1,2021-03-13T13:23:33.797Z,-1,-1,"[""ingredient"",""image"",""rating"",""numrating""]"
647671730429,1,2021-03-13T13:11:58.206Z,-1,-1,"[""ingredient"",""image""]"
1181654684088,1,2021-03-13T13:12:28.769Z,1,1,"[""health"",""image"",""numrating""]"
1552838956025,1,2021-03-13T13:12:31.088Z,1,1,"[""health"",""ingredient"",""image"",""cal"",""goals""]"
593633869607,1,2021-03-13T13:12:22.604Z,1,1,"[""image"",""title"",""Access of ingredients and difficulty of making the recipe""]"
606402636635,1,2021-03-13T13:12:58.177Z,-1,-1,"[""image""]"
1177227444904,1,2021-03-13T13:12:41.977Z,0,0,"[""image""]"
267731049737,1,2021-03-13T13:12:44.880Z,1,1,"[""image""]"
190883654631,1,2021-03-13T13:12:50.124Z,1,1,"[""image"",""title""]"
1241695096089,1,2021-03-13T13:12:43.553Z,1,1,"[""health"",""ingredient"",""image""]"
130585107519,1,2021-03-13T13:12:51.296Z,2,2,"[""health"",""rating"",""goals""]"
1458750661351,1,2021-03-13T13:13:11.850Z,1,1,"[""health"",""rating"",""cal""]"
110910859871,1,2021-03-13T13:13:09.789Z,1,1,"[""health"",""rating"",""cal""]"
726807877946,1,2021-03-13T13:12:17.128Z,-1,-1,"[""health"",""ingredient"",""image"",""title"",""goals""]"
